comment,toxic,PER,LOC,ORG,positive,negative,neutral,speech,skip,rude
Голландские высоты и голанский штурвал?,0,0,0,0,0.005564924795180559,0.0043415031395852574,0.9972090721130372,1.000000338535756e-05,0.011341754347085951,0
Серьёзно? А я всегда думал  Голландских высот,0,0,1,0,0.01169725600630045,0.029322227463126183,0.8706072568893433,0.0009797518141567707,0.1097157895565033,0
Похоже на название позы,0,0,0,0,0.0049154055304825315,0.1294127255678177,0.9626831412315368,1.000000338535756e-05,0.017452487722039226,0
Штат Джорджия отказался пропускать миротворцев РФ в Армению по своей территории,0,0,1,0,0.04209772497415543,0.2069040536880493,0.6992644667625427,0.0005984087474644184,0.21734751760959625,0
Амстердам мутит  гад,0,0,1,0,0.0006363342981785536,0.19194278120994568,0.6442351341247559,1.000000338535756e-05,0.4610267877578736,0
«-Я просил голубой троллейбус  почему он красный? Я просил 67-го года троллейбус  а это 92-го. -Ну какая разница  это же троллейбус»И так везде,0,0,0,0,0.14415885508060455,0.19194278120994568,0.13297423720359802,0.002333162352442741,0.5234303474426271,0
Автозамена чёртова 😆,0,0,0,0,0.02369946800172329,0.03115382604300976,0.275139719247818,1.000000338535756e-05,0.2069040536880493,0
Кац уже побежал защищать Израиль в Твиттере?),0,1,1,0,0.051855459809303284,0.017452487722039226,0.7773098945617676,0.0005627787322737278,0.05835584178566933,0
С Гаагских высот   правильно на самом деле.,0,0,1,0,0.040855713188648224,0.11921291798353195,0.3998216390609741,0.004478383809328079,0.07160120457410812,0
Чую пакт молотого Либентропа.,0,0,0,0,0.07160120457410812,0.2227101624011993,0.12253321707248688,1.000000338535756e-05,0.1520422399044037,0
Грамотеи из газетару.... мда.,0,0,0,0,0.011341754347085951,0.1732981950044632,0.7371681928634644,1.000000338535756e-05,0.14415885508060455,0
Литовские низины,0,0,0,0,0.007825888693332672,0.6001983880996704,0.9732507467269896,1.000000338535756e-05,0.001042230986058712,0
Если ты увидел тут агрессию  против суверенного государства  то ты ватник ебаный  пук-пук тебе первый анал мозги промыл ряяяяя!🤣,1,0,0,0,0.02443309314548969,0.41490885615348816,0.2393593490123749,0.014967083930969238,0.275139719247818,0
Автозамена на телефоне и не то может.,0,0,0,0,0.002810927340760827,0.08757384121417999,0.9802908897399902,1.000000338535756e-05,0.07808816432952881,0
Как в анекдоте:-Дед  пошли футбол смотреть-Кто играет?-Чехия-Словакия-Против кого?..,0,0,0,0,0.009135636501014231,0.2689514458179474,0.546748161315918,0.00574024673551321,0.3629792034626007,0
По-любому опечатка  Галльских же,0,1,0,0,0.00507033197209239,0.16027602553367615,0.3923468291759491,0.000617075536865741,0.38492217659950256,0
Забавно  что израильтяне их в своё время захватили у Сирии  чтобы с них никто не стрелял.,0,0,1,0,0.014513582922518253,0.6150978803634644,0.6992644667625427,0.002560912864282727,0.09269777685403824,0
Ну и в чем она не права?,0,0,0,0,1.000000338535756e-05,0.014513582922518253,0.9724247455596924,1.000000338535756e-05,0.02034235186874866,0
Хохлы выкопали не только Чёрное  но и Средиземное море получается.,0,0,1,0,0.08757384121417999,0.8670457601547241,0.02596735954284668,0.003085370408371091,0.2509227991104126,0
Африканским хероям слава.,1,0,0,0,0.5234303474426271,0.03515484184026718,0.050340626388788216,1.000000338535756e-05,0.06561483442783356,0
Где находились европейские колонии?,0,0,0,0,0.0016078451881185176,0.1259327530860901,0.9615437984466552,1.000000338535756e-05,0.02369946800172329,0
Вспомним классику,0,0,0,0,0.7371681928634644,0.0006978511810302733,0.7371681928634644,1.000000338535756e-05,0.0009797518141567707,0
Это перемога,0,0,0,0,0.01283121295273304,0.001335022272542119,0.9344051480293274,1.000000338535756e-05,0.06561483442783356,0
Ну рили же  Украина и Уганда звучат похоже,0,0,1,0,0.02844603545963764,0.5000100135803223,0.23371636867523196,1.000000338535756e-05,0.20182321965694427,0
Фоткает телевизор автор  а хохлы тупые,0,0,0,0,0.005564924795180559,0.7931159734725952,0.13297423720359802,1.000000338535756e-05,0.3073680400848389,0
Что за УкраНИа?,0,0,0,0,1.000000338535756e-05,0.0012943083420395851,1.0000100135803225,1.000000338535756e-05,0.008857354521751406,0
Я вообще сначала подумал  что это Янина Соколовская на скрине),0,1,0,0,0.1520422399044037,0.03964884206652641,0.6654205918312073,1.000000338535756e-05,0.16452647745609286,0
Уругвай,0,0,0,0,0.0010749627836048603,1.000000338535756e-05,0.9969346523284912,1.000000338535756e-05,0.01169725600630045,0
Разве континент называется не Евразия?,0,0,1,0,0.000617075536865741,0.18714269995689392,0.9715740084648132,1.000000338535756e-05,0.02443309314548969,0
И этот же ватоадмин будет утверждать  что вся Европа только и думает  как бы Украину от России оторвать,1,0,1,0,0.029322227463126183,0.7310686111450195,0.320831298828125,0.006498271133750677,0.1520422399044037,0
Украина это Атлантида,0,1,1,0,0.08757384121417999,0.19194278120994568,0.4921981394290924,1.000000338535756e-05,0.027595279738307003,0
>континент >европа,0,0,0,0,0.0005133356316946447,0.9362950325012208,0.287777841091156,1.000000338535756e-05,0.14415885508060455,0
Да тут двойная зрада. Вы посмотре  как название страны написано.,0,0,0,0,0.03964884206652641,0.3557848632335663,0.8872146010398865,1.000000338535756e-05,0.01641303114593029,0
Требую незамедлительного ремейка мультфильма Каникулы Бонифация!,0,1,0,0,0.02034235186874866,0.02162533439695835,0.9825675487518309,1.000000338535756e-05,0.03964884206652641,0
Совсем ебанько,1,0,0,0,1.000000338535756e-05,0.99745911359787,0.01283121295273304,0.0006978511810302733,0.07586817443370819,1
